x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label,timestamp
0.7479833364486694,0.8238329887390137,-3.967607540289464e-07,0.6933621168136597,0.7917499542236328,-0.034300148487091064,0.6426398754119873,0.7292542457580566,-0.05294905975461006,0.621595025062561,0.6642200350761414,-0.06996075809001923,0.6549872756004333,0.6404601335525513,-0.08126711845397949,0.6730491518974304,0.6150023341178894,-0.007936593145132065,0.66896653175354,0.6066376566886902,-0.04445398226380348,0.6736941933631897,0.6641237139701843,-0.06451506912708282,0.6758781671524048,0.6803312301635742,-0.07407255470752716,0.7216452360153198,0.6103555560112,-0.006878169719129801,0.7151196002960205,0.6027905344963074,-0.0449526347219944,0.7142648696899414,0.6834161281585693,-0.05117276310920715,0.7148568630218506,0.7013585567474365,-0.04551861062645912,0.7677450180053711,0.6222455501556396,-0.01393929310142994,0.7617653012275696,0.6232617497444153,-0.05510156229138374,0.7535255551338196,0.6983236074447632,-0.045815806835889816,0.7504636645317078,0.717482328414917,-0.027708254754543304,0.8111499547958374,0.6464341878890991,-0.024086471647024155,0.8050469160079956,0.6298354864120483,-0.04608326405286789,0.7910025119781494,0.6821728944778442,-0.035321902483701706,0.78216952085495,0.7042044401168823,-0.020357508212327957,A,2025-10-18T08:14:31.133968
0.7461550235748291,0.8259320855140686,-4.3113419678775244e-07,0.6918900012969971,0.7898901700973511,-0.033853501081466675,0.6413791179656982,0.7275652289390564,-0.05238664150238037,0.6190982460975647,0.6663327217102051,-0.06925837695598602,0.6512132287025452,0.6423675417900085,-0.08044371008872986,0.677875816822052,0.604058027267456,-0.007020235061645508,0.6696805357933044,0.6098924875259399,-0.04250182956457138,0.6729512810707092,0.6668304800987244,-0.06253593415021896,0.6747939586639404,0.6776535511016846,-0.07260400801897049,0.7264780402183533,0.6009436249732971,-0.006447499617934227,0.7156578302383423,0.60523521900177,-0.04393404722213745,0.7133414149284363,0.6844828128814697,-0.05043121427297592,0.7149011492729187,0.6998642683029175,-0.045261938124895096,0.771639347076416,0.6156094074249268,-0.013871842995285988,0.7612618803977966,0.6282527446746826,-0.05391715466976166,0.7517243027687073,0.7003318071365356,-0.04543754830956459,0.7497618198394775,0.7162031531333923,-0.028305375948548317,0.8132801055908203,0.6426215171813965,-0.024527091532945633,0.8042146563529968,0.6362743377685547,-0.04535456746816635,0.7886179089546204,0.6878620386123657,-0.03536364808678627,0.7802477478981018,0.7083027958869934,-0.021174438297748566,A,2025-10-18T08:14:31.163339
0.7458274364471436,0.8276116847991943,-4.2210524497932056e-07,0.6918772459030151,0.787446916103363,-0.033406708389520645,0.6419662237167358,0.7260587811470032,-0.05335012078285217,0.6191251873970032,0.6658089756965637,-0.0720662772655487,0.6524016857147217,0.6434301137924194,-0.08515998721122742,0.6781225800514221,0.6066327691078186,-0.006919496227055788,0.6710202097892761,0.6067487597465515,-0.04255335405468941,0.673095166683197,0.6639777421951294,-0.0626758560538292,0.6755337119102478,0.6770109534263611,-0.07249988615512848,0.7266055941581726,0.6038687825202942,-0.006522344425320625,0.7174663543701172,0.603326678276062,-0.0441000759601593,0.7138542532920837,0.6821836829185486,-0.05124949291348457,0.7159138321876526,0.7005071640014648,-0.046365682035684586,0.7717639207839966,0.618231475353241,-0.013958828523755074,0.7625625133514404,0.6255419254302979,-0.05410079285502434,0.7521752119064331,0.6983008980751038,-0.046178221702575684,0.7510955929756165,0.7174203395843506,-0.029030757024884224,0.8136371374130249,0.6448125839233398,-0.02443856932222843,0.8050016760826111,0.632236123085022,-0.044349007308483124,0.7892414927482605,0.683452844619751,-0.0336238294839859,0.7814919352531433,0.7061976194381714,-0.01886317878961563,A,2025-10-18T08:14:31.186931
0.7463260889053345,0.827912449836731,-4.126948454086232e-07,0.6921747922897339,0.7879714369773865,-0.03334205970168114,0.6422485113143921,0.7264806628227234,-0.05328318104147911,0.6189892888069153,0.665900707244873,-0.07200108468532562,0.6514745354652405,0.6441903710365295,-0.08512280136346817,0.6785115003585815,0.6080700159072876,-0.007122886832803488,0.6712250113487244,0.6058268547058105,-0.04322589188814163,0.6731493473052979,0.6629884243011475,-0.06360265612602234,0.6756276488304138,0.6783868074417114,-0.07339199632406235,0.7269160151481628,0.6053171157836914,-0.00682832719758153,0.7179707884788513,0.6013104915618896,-0.04519226402044296,0.7140440344810486,0.6809597015380859,-0.052479904145002365,0.7158541083335876,0.7015519142150879,-0.04734557867050171,0.7718696594238281,0.619454026222229,-0.014374686405062675,0.7627251744270325,0.623750627040863,-0.05494549125432968,0.7521637678146362,0.6971201300621033,-0.04697543755173683,0.7507279515266418,0.7177793979644775,-0.02959255874156952,0.8134101629257202,0.6459398865699768,-0.02494717948138714,0.8048313856124878,0.6327308416366577,-0.04515222832560539,0.7887930274009705,0.6840455532073975,-0.03447619080543518,0.7806705236434937,0.7069446444511414,-0.019655415788292885,A,2025-10-18T08:14:31.229647
0.7435380816459656,0.8273277878761292,-4.3644516267704603e-07,0.688224196434021,0.7909301519393921,-0.03511356934905052,0.6371380686759949,0.7305417656898499,-0.05467583239078522,0.6135088801383972,0.6689863801002502,-0.07250167429447174,0.6465481519699097,0.6435102224349976,-0.08411245793104172,0.6723573803901672,0.603650689125061,-0.007377860136330128,0.6642922759056091,0.6083223223686218,-0.042577166110277176,0.6687951683998108,0.6673089861869812,-0.06208091229200363,0.6730219721794128,0.6782339811325073,-0.07189237326383591,0.721111536026001,0.5991585850715637,-0.006052644457668066,0.7109079360961914,0.605760931968689,-0.043043218553066254,0.708687424659729,0.6860231757164001,-0.04934941232204437,0.7112134099006653,0.6991661787033081,-0.044239290058612823,0.7668057084083557,0.6135472655296326,-0.012792065739631653,0.7568716406822205,0.6260485649108887,-0.05254705995321274,0.7472888827323914,0.7002828121185303,-0.04327727109193802,0.7469552755355835,0.7147124409675598,-0.025622539222240448,0.8090648651123047,0.6409351825714111,-0.022951757535338402,0.7999029755592346,0.634056806564331,-0.04352164641022682,0.7846490740776062,0.6852766275405884,-0.03301491588354111,0.7778590321540833,0.7038307785987854,-0.01836702600121498,A,2025-10-18T08:14:31.264027
0.742198646068573,0.8312029838562012,-4.772272177433479e-07,0.6859622597694397,0.7955893278121948,-0.036911316215991974,0.6334948539733887,0.7339914441108704,-0.05645202100276947,0.6092145442962646,0.6723341941833496,-0.0736689642071724,0.643477737903595,0.6413201689720154,-0.08405634760856628,0.6705687642097473,0.6016627550125122,-0.008630026131868362,0.6606359481811523,0.6102832555770874,-0.044051285833120346,0.6659369468688965,0.6726275682449341,-0.06285423040390015,0.6709697246551514,0.6786593198776245,-0.07253704965114594,0.719572901725769,0.5957954525947571,-0.006292281672358513,0.707699179649353,0.6119760870933533,-0.04366906359791756,0.7065969109535217,0.6930080056190491,-0.04931119829416275,0.7098208069801331,0.6988345980644226,-0.04403616487979889,0.7654902935028076,0.609890878200531,-0.012353100813925266,0.7547236680984497,0.6344531774520874,-0.05147711560130119,0.7452466487884521,0.7067846059799194,-0.04183576628565788,0.7452232837677002,0.7125997543334961,-0.024714723229408264,0.8079752922058105,0.6364556550979614,-0.022257698699831963,0.7973729968070984,0.6428404450416565,-0.04209763929247856,0.7822327613830566,0.6951091885566711,-0.03243819996714592,0.7760769724845886,0.7089255452156067,-0.018878918141126633,A,2025-10-18T08:14:31.403598
0.7408181428909302,0.8332526087760925,-4.731293472559628e-07,0.6863969564437866,0.7941145300865173,-0.037508729845285416,0.6347717046737671,0.7323236465454102,-0.058676816523075104,0.6086277961730957,0.6722641587257385,-0.077715665102005,0.6418737173080444,0.6426038146018982,-0.09013349562883377,0.6722898483276367,0.5982861518859863,-0.008477356284856796,0.6625201106071472,0.6082203984260559,-0.04510374739766121,0.6655613780021667,0.6699383854866028,-0.06548918783664703,0.6691561341285706,0.67698734998703,-0.07600007206201553,0.721884548664093,0.5927638411521912,-0.006167660467326641,0.7093306183815002,0.6105660796165466,-0.0442524328827858,0.7067750096321106,0.6907097101211548,-0.05112096294760704,0.7093472480773926,0.6989854574203491,-0.046422071754932404,0.7677578926086426,0.6076855063438416,-0.012369537726044655,0.7550892233848572,0.6348323822021484,-0.051481105387210846,0.745114266872406,0.7063311338424683,-0.0429764986038208,0.7448523044586182,0.7140534520149231,-0.02646663971245289,0.8096243143081665,0.6352764368057251,-0.022482596337795258,0.7970178723335266,0.6452375650405884,-0.04139171168208122,0.7814012765884399,0.6968004703521729,-0.032048046588897705,0.7750622630119324,0.7110779881477356,-0.018783465027809143,A,2025-10-18T08:14:31.440785
0.7397410869598389,0.8332881927490234,-4.908691835225909e-07,0.6858638525009155,0.792758584022522,-0.03750312700867653,0.6351879835128784,0.7315407991409302,-0.05899636074900627,0.6096177697181702,0.6728649139404297,-0.07814954221248627,0.6411657929420471,0.6422297954559326,-0.09066324681043625,0.6720679998397827,0.5932409763336182,-0.009767509996891022,0.663476288318634,0.6080767512321472,-0.0459858700633049,0.6668815612792969,0.6706059575080872,-0.06672955304384232,0.6704568862915039,0.677375853061676,-0.07775101065635681,0.7218234539031982,0.5884236097335815,-0.0072375452145934105,0.7096555829048157,0.6131982803344727,-0.04388679936528206,0.7069752812385559,0.6922390460968018,-0.05093502625823021,0.7090922594070435,0.6992847919464111,-0.047180838882923126,0.7677022814750671,0.6043236255645752,-0.01295491587370634,0.7552785277366638,0.6357974410057068,-0.05076642706990242,0.7449558973312378,0.7067375183105469,-0.04201226681470871,0.7442931532859802,0.7142091989517212,-0.026024913415312767,0.809086799621582,0.6328094005584717,-0.02266256883740425,0.7961710095405579,0.6460310816764832,-0.04126531258225441,0.7806389927864075,0.6976829171180725,-0.03173966705799103,0.7744117379188538,0.7118772864341736,-0.01851263828575611,A,2025-10-18T08:14:31.480657
0.7482998371124268,0.8402562141418457,-5.096751465316629e-07,0.6904388070106506,0.8047106266021729,-0.03248395025730133,0.6382881999015808,0.7416573762893677,-0.050589632242918015,0.6157186627388,0.6795128583908081,-0.06677921116352081,0.6448118090629578,0.6524399518966675,-0.0769985020160675,0.6737552285194397,0.610004723072052,-0.008025210350751877,0.6615288257598877,0.6195867657661438,-0.04341898113489151,0.6656649112701416,0.6780824065208435,-0.0626772791147232,0.6721858382225037,0.6828189492225647,-0.07232586294412613,0.7243800759315491,0.6056499481201172,-0.007885200902819633,0.7101244330406189,0.6188129782676697,-0.04380323365330696,0.7074285745620728,0.6963784694671631,-0.04908734932541847,0.7112076878547668,0.7029303312301636,-0.04390864819288254,0.7715261578559875,0.6187199950218201,-0.01547787245362997,0.7570297122001648,0.6409241557121277,-0.0529305562376976,0.7475413680076599,0.7107714414596558,-0.04304499179124832,0.7485741972923279,0.7153663635253906,-0.026445653289556503,0.8155248761177063,0.6431661248207092,-0.026433298364281654,0.7977361083030701,0.6529044508934021,-0.04337942972779274,0.7845273017883301,0.7058436870574951,-0.03183574229478836,0.782451868057251,0.7159620523452759,-0.017618775367736816,A,2025-10-18T08:14:31.514608
0.7510825395584106,0.8406131267547607,-4.704952800693718e-07,0.691089391708374,0.8071179389953613,-0.03127555921673775,0.6372483372688293,0.7461048364639282,-0.049285098910331726,0.6136855483055115,0.6864443421363831,-0.06549326330423355,0.639762818813324,0.6556975245475769,-0.07608336210250854,0.6726037859916687,0.6167502999305725,-0.010187612846493721,0.6583543419837952,0.6226300001144409,-0.04468166083097458,0.6646515727043152,0.6818069815635681,-0.06365431845188141,0.6727405786514282,0.6911352872848511,-0.07329253107309341,0.7219149470329285,0.6112167835235596,-0.01085751410573721,0.7058058977127075,0.6172298192977905,-0.04569471254944801,0.7055291533470154,0.6940709352493286,-0.05096733197569847,0.710155189037323,0.7054997682571411,-0.04639515280723572,0.768821120262146,0.6230654716491699,-0.018814273178577423,0.753322422504425,0.6387957334518433,-0.054841697216033936,0.7458944320678711,0.7095616459846497,-0.04451606795191765,0.747126579284668,0.7192156314849854,-0.02839314565062523,0.813997745513916,0.6467569470405579,-0.029987793415784836,0.7952967286109924,0.6516385078430176,-0.04664074257016182,0.782563328742981,0.705414891242981,-0.034622471779584885,0.7799556851387024,0.7199093699455261,-0.02048441953957081,A,2025-10-18T08:14:31.549279
0.7597978711128235,0.865502119064331,-6.034024409018457e-07,0.7015537023544312,0.832602858543396,-0.02668468840420246,0.648738443851471,0.7642757892608643,-0.04199264198541641,0.6288924813270569,0.7020198106765747,-0.056964367628097534,0.6550488471984863,0.6796326041221619,-0.06704915314912796,0.6993004083633423,0.6310837864875793,-0.0031803357414901257,0.6898732781410217,0.628506064414978,-0.03883153945207596,0.6880417466163635,0.6928864121437073,-0.059754107147455215,0.6894057393074036,0.7086905241012573,-0.07030042260885239,0.7463980317115784,0.6328912973403931,-0.006754717789590359,0.7358187437057495,0.6340851783752441,-0.04204554855823517,0.7275052666664124,0.7088348865509033,-0.048232872039079666,0.7281731963157654,0.723091721534729,-0.04395963251590729,0.7912655472755432,0.6498253345489502,-0.017803290858864784,0.7802355885505676,0.6566990613937378,-0.05276806652545929,0.7682144641876221,0.7247989773750305,-0.042437728494405746,0.7658237814903259,0.73600172996521,-0.026631906628608704,0.83454430103302,0.6778520345687866,-0.03192116320133209,0.8203901052474976,0.6755089163780212,-0.04719878360629082,0.8058476448059082,0.7309296131134033,-0.034120865166187286,0.8021695613861084,0.7453901767730713,-0.019420774653553963,A,2025-10-18T08:14:31.630017
0.7593318223953247,0.8683133125305176,-4.6528793973266147e-07,0.7000530362129211,0.8323206901550293,-0.03423454612493515,0.6489334106445312,0.7683398723602295,-0.05445414409041405,0.6264669299125671,0.7118865847587585,-0.07258706539869308,0.6454840898513794,0.6822315454483032,-0.08501867949962616,0.6972249150276184,0.6287825107574463,-0.010796312242746353,0.6893231868743896,0.6315973997116089,-0.04702199250459671,0.6874842047691345,0.6948102116584778,-0.06930387765169144,0.6912004351615906,0.709306001663208,-0.0811820775270462,0.7454419732093811,0.6297441720962524,-0.010958386585116386,0.7371851205825806,0.6361236572265625,-0.047079671174287796,0.727578341960907,0.7094802856445312,-0.05496969819068909,0.7273343205451965,0.7253618836402893,-0.05242104083299637,0.7897459268569946,0.6463156938552856,-0.0189784187823534,0.7811679840087891,0.6607440114021301,-0.054275721311569214,0.7680087685585022,0.7258442044258118,-0.044841017574071884,0.7653736472129822,0.7393776774406433,-0.03019844740629196,0.8314005136489868,0.673622190952301,-0.03084195964038372,0.820265531539917,0.6779068112373352,-0.047274552285671234,0.8040299415588379,0.7313066124916077,-0.03548755869269371,0.797776997089386,0.7479810118675232,-0.021706929430365562,A,2025-10-18T08:14:31.662248
0.758917510509491,0.8673526048660278,-4.683761858359503e-07,0.7003898024559021,0.8304399251937866,-0.033561430871486664,0.6489838361740112,0.7683818936347961,-0.05380064249038696,0.6262966394424438,0.7130277156829834,-0.07221169024705887,0.6498759388923645,0.684910774230957,-0.08504477143287659,0.6979705691337585,0.629672646522522,-0.010149975307285786,0.6878194212913513,0.6332341432571411,-0.04560704156756401,0.6861504912376404,0.6957527995109558,-0.06731625646352768,0.6906672716140747,0.7094835042953491,-0.07880960404872894,0.7464399933815002,0.6304329633712769,-0.010408938862383366,0.7364793419837952,0.6377718448638916,-0.04534608870744705,0.7266576290130615,0.7112149596214294,-0.052590809762477875,0.7270248532295227,0.7262222170829773,-0.04978280887007713,0.7909906506538391,0.6472345590591431,-0.018429793417453766,0.7815110683441162,0.6613641977310181,-0.053100161254405975,0.7678419947624207,0.7264792323112488,-0.04356694221496582,0.765710175037384,0.7398329973220825,-0.02884756028652191,0.832548201084137,0.6749066710472107,-0.030185844749212265,0.8207812309265137,0.6779491901397705,-0.045915935188531876,0.8044499754905701,0.7311097979545593,-0.03379351273179054,0.7988314628601074,0.7480295300483704,-0.019826306030154228,A,2025-10-18T08:14:31.697017
0.7584769129753113,0.8677933216094971,-4.7536724423480337e-07,0.7000296711921692,0.8305869102478027,-0.03373360633850098,0.6486941576004028,0.7680553197860718,-0.054259177297353745,0.6260161995887756,0.7122039794921875,-0.07292085886001587,0.6499490141868591,0.6847013235092163,-0.08591371774673462,0.698636531829834,0.6278442740440369,-0.01044008880853653,0.6879677772521973,0.6327382326126099,-0.04601602256298065,0.6859000325202942,0.6959297060966492,-0.06770499050617218,0.690656840801239,0.709335207939148,-0.07921527326107025,0.7469214200973511,0.6290241479873657,-0.010692241601645947,0.7362681031227112,0.6375459432601929,-0.0458054393529892,0.7263018488883972,0.7111272215843201,-0.05295421928167343,0.726976215839386,0.7257159352302551,-0.05006836727261543,0.7913392186164856,0.6461020708084106,-0.018723800778388977,0.7808793783187866,0.6618494987487793,-0.05341389402747154,0.7673014402389526,0.7271333932876587,-0.043741729110479355,0.7656963467597961,0.7399235367774963,-0.028953682631254196,0.8330158591270447,0.6738550066947937,-0.030547089874744415,0.8203799724578857,0.6777356863021851,-0.04605620726943016,0.8039391040802002,0.7312521934509277,-0.03385872021317482,0.7986588478088379,0.7480047941207886,-0.019902275875210762,A,2025-10-18T08:14:31.731411
0.7701302170753479,0.8966798186302185,-5.860912324351375e-07,0.7144536375999451,0.8642220497131348,-0.04062218591570854,0.6630536913871765,0.7981163859367371,-0.06336066871881485,0.637423574924469,0.7392880320549011,-0.08239917457103729,0.6620413064956665,0.7052173018455505,-0.0940593034029007,0.7038121223449707,0.6375941634178162,-0.015277574770152569,0.6946396231651306,0.6694833636283875,-0.056931376457214355,0.6979438066482544,0.7341592311859131,-0.08088528364896774,0.7009963393211365,0.7325817942619324,-0.09370719641447067,0.7577045559883118,0.6360429525375366,-0.013712858781218529,0.7483632564544678,0.6707090139389038,-0.05528310686349869,0.7425310015678406,0.7550657987594604,-0.06276505440473557,0.7426507472991943,0.7530556321144104,-0.058734871447086334,0.8079307079315186,0.656255841255188,-0.020756583660840988,0.7991871237754822,0.6951065063476562,-0.06332061439752579,0.7859264612197876,0.7708709836006165,-0.050913166254758835,0.7832973599433899,0.7678898572921753,-0.032222166657447815,0.8538118004798889,0.6894050240516663,-0.03218360245227814,0.8447831869125366,0.7095001339912415,-0.053451888263225555,0.8285571932792664,0.7682361006736755,-0.04051455482840538,0.8231245875358582,0.7738185524940491,-0.024403570219874382,A,2025-10-18T08:14:31.771147
0.7697668075561523,0.8983129262924194,-5.27273471107037e-07,0.7123112082481384,0.8627097606658936,-0.04272030293941498,0.6609874963760376,0.7977232336997986,-0.06724704802036285,0.6369078159332275,0.7375254034996033,-0.0878872498869896,0.6662975549697876,0.7093601226806641,-0.1014721542596817,0.7039633393287659,0.637017548084259,-0.017482232302427292,0.6953749656677246,0.6647100448608398,-0.05796944722533226,0.6938904523849487,0.7291849851608276,-0.08133398741483688,0.6962009072303772,0.7332308888435364,-0.09351130574941635,0.7592751383781433,0.6380857825279236,-0.014836175367236137,0.7505896091461182,0.6717080473899841,-0.05407501012086868,0.7414626479148865,0.7532367706298828,-0.0615144781768322,0.7418356537818909,0.7561202049255371,-0.05789013206958771,0.8097914457321167,0.6603420972824097,-0.020772268995642662,0.8020126223564148,0.695325493812561,-0.06217314302921295,0.7879014015197754,0.7673523426055908,-0.051622822880744934,0.7863107919692993,0.7697134017944336,-0.034064434468746185,0.8555090427398682,0.6946857571601868,-0.031091388314962387,0.8477218151092529,0.706126868724823,-0.05159110575914383,0.8312513828277588,0.7624498009681702,-0.03886152058839798,0.8253576159477234,0.7739464044570923,-0.022712407633662224,A,2025-10-18T08:14:31.806137
0.7696090936660767,0.8994280695915222,-5.310358233145962e-07,0.711938202381134,0.8633984327316284,-0.04318000003695488,0.6604763865470886,0.7978359460830688,-0.06796085834503174,0.6366004347801208,0.7368555068969727,-0.08869622647762299,0.6660829782485962,0.7094621062278748,-0.10229659080505371,0.7035763263702393,0.6359553337097168,-0.01821085624396801,0.695984423160553,0.6641798615455627,-0.058643076568841934,0.6940258741378784,0.7291300892829895,-0.081710085272789,0.6958267688751221,0.7338843941688538,-0.09371324628591537,0.7591902017593384,0.6372119784355164,-0.01548540499061346,0.7512760162353516,0.6706681847572327,-0.05516796559095383,0.7417793273925781,0.7531605362892151,-0.06273368746042252,0.741640031337738,0.7571977376937866,-0.059003621339797974,0.8099307417869568,0.6595902442932129,-0.021305572241544724,0.8024955987930298,0.6956151723861694,-0.0630447044968605,0.7881516218185425,0.7682476043701172,-0.052680641412734985,0.7862613797187805,0.7708206176757812,-0.03511853516101837,0.855925440788269,0.6940581798553467,-0.03152090683579445,0.8483120203018188,0.706628680229187,-0.052095428109169006,0.8318097591400146,0.7631726861000061,-0.03945467248558998,0.825783908367157,0.7741522789001465,-0.023352287709712982,A,2025-10-18T08:14:31.840615
0.769806981086731,0.8999184370040894,-5.356428118830081e-07,0.7120187878608704,0.8634476661682129,-0.04311993718147278,0.6605062484741211,0.7978904247283936,-0.0679212361574173,0.6366202235221863,0.7367580533027649,-0.0886666551232338,0.6664442420005798,0.7094934582710266,-0.10228512436151505,0.7037635445594788,0.6356962323188782,-0.018396195024251938,0.6961705684661865,0.6639412641525269,-0.058667611330747604,0.6942346096038818,0.7290002703666687,-0.08162570744752884,0.6958140730857849,0.7341185212135315,-0.0935925543308258,0.7593376040458679,0.6369199752807617,-0.01567293331027031,0.7513632774353027,0.670840322971344,-0.05520126223564148,0.7420316338539124,0.7532631158828735,-0.06281816959381104,0.7416518330574036,0.7575589418411255,-0.059217263013124466,0.8100647330284119,0.6593179106712341,-0.021435249596834183,0.8024967908859253,0.6959050893783569,-0.06318285316228867,0.788339376449585,0.768653392791748,-0.05293649062514305,0.7862585783004761,0.7715689539909363,-0.03548543527722359,0.8560097813606262,0.6938304901123047,-0.03156792372465134,0.8483676314353943,0.7066701650619507,-0.052291903644800186,0.8319477438926697,0.7635959982872009,-0.039710111916065216,0.8256768584251404,0.7750526070594788,-0.023637481033802032,A,2025-10-18T08:14:31.884009
0.7755724787712097,0.9190312027931213,-5.06611854689254e-07,0.7194890379905701,0.8783756494522095,-0.05155637860298157,0.6652625203132629,0.8110629916191101,-0.08239145576953888,0.6391736268997192,0.7469397187232971,-0.10819725692272186,0.6725437045097351,0.719994843006134,-0.12573516368865967,0.7063226103782654,0.6413883566856384,-0.02570393495261669,0.6963533163070679,0.6841093301773071,-0.0699915811419487,0.7008952498435974,0.7467628717422485,-0.09195280820131302,0.7027726173400879,0.7478654980659485,-0.10272818058729172,0.7649850249290466,0.6375131607055664,-0.0201477762311697,0.7528579831123352,0.6890211701393127,-0.06473297625780106,0.7483001947402954,0.7790930271148682,-0.07037185877561569,0.7481720447540283,0.776772677898407,-0.06422609835863113,0.8193140029907227,0.6603024005889893,-0.024040687829256058,0.8080465793609619,0.7115777730941772,-0.07116205245256424,0.7948731780052185,0.7928174138069153,-0.05727632716298103,0.7919252514839172,0.7931892275810242,-0.035987839102745056,0.8669350147247314,0.698516845703125,-0.033256709575653076,0.8611525297164917,0.7218278050422668,-0.05825889855623245,0.8441029191017151,0.7805353403091431,-0.04572638124227524,0.8362995982170105,0.7890306115150452,-0.028662752360105515,A,2025-10-18T08:14:31.918441
0.7790806293487549,0.933619499206543,-5.504907107933832e-07,0.724129319190979,0.8903224468231201,-0.05082884430885315,0.6697814464569092,0.8158533573150635,-0.08080941438674927,0.641434907913208,0.7458655834197998,-0.10590454936027527,0.6773593425750732,0.7238197326660156,-0.1228671595454216,0.716264009475708,0.6418294906616211,-0.024507641792297363,0.7057707905769348,0.6774758100509644,-0.0672433003783226,0.7073094248771667,0.7428640127182007,-0.0882992148399353,0.7087463736534119,0.7486939430236816,-0.09889508038759232,0.7756190299987793,0.6385551691055298,-0.019347239285707474,0.7608238458633423,0.6894373297691345,-0.06243298947811127,0.7519819140434265,0.7813878059387207,-0.06836544722318649,0.751773476600647,0.7834762334823608,-0.0625605657696724,0.8291440010070801,0.6636242866516113,-0.023530451580882072,0.81483393907547,0.7166690230369568,-0.07002608478069305,0.7978839874267578,0.7993664145469666,-0.058234840631484985,0.7942619323730469,0.803183913230896,-0.03830183297395706,0.8759305477142334,0.7041681408882141,-0.032921258360147476,0.8662474751472473,0.732235312461853,-0.05852992832660675,0.8445798754692078,0.7926137447357178,-0.04769982397556305,0.8329605460166931,0.8049721121788025,-0.03160863369703293,A,2025-10-18T08:14:32.035917
